Date,Street,OffenseCategory,Lat,Lon
10/19/2010,OLDE TREE DR,Vandalism,35.7096,-78.7940
10/19/2010,OLDE TREE DR,Simple Assault,35.7096,-78.7940
10/19/2010,RAMSEY CT,Simple Assault,35.7701,-78.7442
10/19/2010,W CHATHAM ST,Burglary,35.7748,-78.8016
10/19/2010,YMCA DR,Larceny,35.7776,-78.8349
10/20/2010,E CHATHAM ST,Larceny,35.7877,-78.7789
10/20/2010,HIGH HOUSE RD,Forgery,35.7890,-78.8281
10/20/2010,HOLTZ LN,Fraud,35.7842,-78.7688
10/20/2010,NEW HOLLAND PL,Fraud,35.7725,-78.8564
10/20/2010,TEAM HENDRICK WAY,Motor Vehicle Theft,35.7393,-78.8178
10/20/2010,TRYON RD,Robbery,35.7451,-78.7401
10/20/2010,W CHATHAM ST,Burglary,35.7748,-78.8016
10/20/2010,WALSHINGHAM LN,Simple Assault,35.7730,-78.8150
10/20/2010,WICKHAM PL,Fraud,35.7969,-78.7684
10/21/2010,BUCK JONES RD,Drugs,35.7700,-78.7408
10/21/2010,BUCKINGHAM CT,Alcohol Offenses,35.7795,-78.7941
10/21/2010,CHAPEL HILL RD,Larceny,35.7917,-78.7806
10/21/2010,DOVE COTTAGE LN,Simple Assault,35.8268,-78.8977
10/21/2010,FACTORY SHOPS RD,Sex Offenses,35.8615,-78.8180
10/21/2010,HIGH HOUSE RD,Drugs,35.7902,-78.8490
10/21/2010,INNOVATION AV,Embezzlement,35.8706,-78.8193
10/21/2010,S HARRISON AV,Fraud,35.7843,-78.7837
10/21/2010,SE CARY PKWY,Simple Assault,35.7488,-78.7722
10/21/2010,WALNUT ST,Larceny,35.7739,-78.7593
10/21/2010,WALNUT ST,Burglary,35.7680,-78.7581
10/21/2010,WHITE OAK DR,Larceny,35.7903,-78.7962
10/21/2010,WICKLOW CT,Alcohol Offenses,35.7651,-78.7907
10/21/2010,WICKLOW CT,Drugs,35.7651,-78.7907
10/22/2010,BRAMPTON LN,Burglary,35.7731,-78.8165
10/22/2010,CITY WALLS ST,Simple Assault,35.7613,-78.8419
10/22/2010,DARRINGTON DR,Burglary,35.7993,-78.8167
10/22/2010,E PARK ST,Simple Assault,35.7847,-78.7748
10/22/2010,HALESWORTH DR,Family Offenses,35.7563,-78.7776
10/22/2010,MCCRIMMON PKWY,Simple Assault,35.8303,-78.8892
10/22/2010,NW MAYNARD RD,Larceny,35.7858,-78.8108
10/22/2010,NW MAYNARD RD,Larceny,35.7858,-78.8108
10/22/2010,RALPH DR,Larceny,35.7725,-78.7736
10/22/2010,SNAP TURTLE DR,Simple Assault,35.8268,-78.8835
10/22/2010,TALLOWAY DR,Burglary,35.7560,-78.8241
10/22/2010,WALNUT ST,Larceny,35.7739,-78.7593
10/22/2010,WISDOM DR,Motor Vehicle Theft,35.8455,-78.8971
10/23/2010,,Vandalism,35.7393,-78.7628
10/23/2010,,Simple Assault,35.7393,-78.7628
10/23/2010,CORNERSTONE DR,Burglary,35.7911,-78.8523
10/23/2010,EDINBURGH SOUTH DR,Vandalism,35.7368,-78.7984
10/23/2010,GRANDE HEIGHTS DR,Vandalism,35.8053,-78.7850
10/23/2010,HOSPITALITY CT,Vandalism,35.8579,-78.8155
10/23/2010,LAKE PINE DR,Burglary,35.7452,-78.8190
10/23/2010,N HARRISON AV,Drugs,35.7920,-78.7830
10/23/2010,NW MAYNARD RD,Larceny,35.7858,-78.8108
10/23/2010,POND GLEN WAY,Larceny,35.7881,-78.8542
10/23/2010,REED ST,Drugs,35.7902,-78.7629
10/23/2010,SW CARY PKWY,Drugs,35.7892,-78.8298
10/23/2010,SW CARY PKWY,Drugs,35.7892,-78.8298
10/23/2010,SW MAYNARD RD,Fraud,35.7710,-78.7822
10/23/2010,TERRASTONE PL,Larceny,35.7877,-78.8553
10/23/2010,TRYON RD,Burglary,35.7454,-78.7613
10/23/2010,TRYON RD,Burglary,35.7454,-78.7613
10/24/2010,APPLECROSS DR,Burglary,35.7562,-78.8140
10/24/2010,BALMORAL DR,Larceny,35.7695,-78.8042
10/24/2010,BELLAMY CT,Larceny,35.7673,-78.8075
10/24/2010,BELLAMY CT,Larceny,35.7673,-78.8075
10/24/2010,COLLIER PL,Motor Vehicle Theft,35.8094,-78.7882
10/24/2010,KING GEORGE LOOP,Burglary,35.7538,-78.8061
10/24/2010,MADISON GROVE PL,Larceny,35.8203,-78.8551
10/24/2010,N HARRISON AV,Disorderly Conduct,35.7888,-78.7838
10/24/2010,NW CARY PKWY,Simple Assault,35.7909,-78.8271
10/24/2010,POND BLUFF WAY,Vandalism,35.7968,-78.8285
10/24/2010,REGENCY PKWY,Simple Assault,35.7347,-78.7866
10/24/2010,S ATLEY LN,Simple Assault,35.7966,-78.7727
10/24/2010,SW CARY PKWY,Larceny,35.7636,-78.8207
10/24/2010,TRIMBLE AV,Larceny,35.7687,-78.8054
10/24/2010,TRIMBLE AV,Larceny,35.7684,-78.8024
10/25/2010,ASHVILLE AV,Forgery,35.7407,-78.7838
10/25/2010,BRAELANDS DR,Fraud,35.7169,-78.7614
10/25/2010,CANTERSTONE CT,Larceny,35.7046,-78.7879
10/25/2010,DAHLIA PL,Sex Offenses,35.7629,-78.7885
10/25/2010,KILDAIRE FARM RD,Larceny,35.7599,-78.7829
10/25/2010,N HARRISON AV,Disorderly Conduct,35.7888,-78.7838
10/25/2010,NW MAYNARD RD,Larceny,35.7858,-78.8108
10/25/2010,PIERMONT DR,Simple Assault,35.7997,-78.8867
10/25/2010,STORM CT,Drugs,35.7939,-78.7726
10/25/2010,SW CARY PKWY,Burglary,35.7636,-78.8207
10/25/2010,WALNUT ST,Larceny,35.7549,-78.7423
10/26/2010,BIRDWOOD CT,Motor Vehicle Theft,35.8189,-78.9057
10/26/2010,BIRDWOOD CT,Burglary,35.8189,-78.9057
10/26/2010,HAVERS DR,Larceny,35.7571,-78.7306
10/26/2010,JONES FRANKLIN RD,Larceny,35.7435,-78.7384
10/26/2010,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/26/2010,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/26/2010,WALNUT ST,Larceny,35.7739,-78.7593
10/26/2010,WESTON PKWY,Larceny,35.8283,-78.8028
10/26/2010,WICKLOW CT,Simple Assault,35.7651,-78.7911
10/27/2010,ARBOR VIEW DR,Larceny,35.7947,-78.8736
10/27/2010,ASHVILLE AV,Vandalism,35.7390,-78.7868
10/27/2010,CHAMNESS DR,Fraud,35.8105,-78.7810
10/27/2010,CROSSROADS BLVD,Family Offenses,35.7604,-78.7391
10/27/2010,CROSSROADS BLVD,Larceny,35.7604,-78.7391
10/27/2010,HIGH HOUSE RD,Fraud,35.7883,-78.8290
10/27/2010,HIGH HOUSE RD,Fraud,35.7901,-78.8309
10/27/2010,JOSEPH POND LN,Vandalism,35.7741,-78.8710
10/27/2010,KILDAIRE FARM RD,Forgery,35.7373,-78.7822
10/27/2010,PECKSKILL CT,Larceny,35.8111,-78.8534
10/27/2010,ROSEDOWN DR,Fraud,35.8027,-78.7764
10/27/2010,SUMMERWINDS DR,Larceny,35.7302,-78.7719
10/27/2010,VIRENS DR,Fraud,35.7643,-78.7914
10/27/2010,VIRENS DR,Simple Assault,35.7643,-78.7914
10/27/2010,VIRENS DR,Alcohol Offenses,35.7643,-78.7914
10/27/2010,WALNUT ST,Larceny,35.7739,-78.7593
10/28/2010,CANTERFIELD RD,Larceny,35.7850,-78.8024
10/28/2010,CARNOUSTIE CIR,Burglary,35.7679,-78.8037
10/28/2010,CRESCENT GREEN,Vandalism,35.7339,-78.7844
10/28/2010,CROSSROADS BLVD,Larceny,35.7624,-78.7423
10/28/2010,GRANDE HEIGHTS DR,Family Offenses,35.8047,-78.7806
10/28/2010,HERTFORDSHIRE CT,Family Offenses,35.7570,-78.7762
10/28/2010,HERTFORDSHIRE CT,Simple Assault,35.7570,-78.7762
10/28/2010,HIGH HOUSE RD,Larceny,35.7825,-78.8092
10/28/2010,HIGH MEADOW DR,Sex Offenses,35.7619,-78.7921
10/28/2010,HOLLINGSWORTH CT,Simple Assault,35.8117,-78.7843
10/28/2010,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/28/2010,KILMAYNE DR,Burglary,35.7705,-78.7830
10/28/2010,KITTY HAWK DR,Larceny,35.8861,-78.8043
10/28/2010,MCCRIMMON PKWY,Larceny,35.8303,-78.8886
10/28/2010,MILLS PARK DR,Disorderly Conduct,35.8120,-78.8961
10/28/2010,NEW KENT PL,Larceny,35.7622,-78.7805
10/28/2010,NORTHWOODS DR,Sex Offenses,35.7966,-78.7877
10/28/2010,REGENCY PKWY,Larceny,35.7322,-78.7885
10/28/2010,TANGLEWOOD DR,Fraud,35.7736,-78.7686
10/28/2010,TANGLEWOOD DR,Larceny,35.7736,-78.7686
10/28/2010,THISTLE BRIAR PL,Larceny,35.7558,-78.7800
10/28/2010,WALNUT ST,Larceny,35.7739,-78.7593
10/28/2010,WALNUT ST,Fraud,35.7582,-78.7394
10/28/2010,WOLFS BANE DR,Burglary,35.6675,-78.7519
10/29/2010,BURBAGE CIR,Simple Assault,35.8613,-78.8963
10/29/2010,BYRUM ST,Simple Assault,35.7808,-78.7780
10/29/2010,CAMDEN BRANCH DR,Fraud,35.7360,-78.7498
10/29/2010,LEWEY DR,Burglary,35.7727,-78.8687
10/29/2010,LILY CREEK DR,Burglary,35.7005,-78.7896
10/29/2010,MCCRIMMON PKWY,Drugs,35.8303,-78.8892
10/29/2010,N ACADEMY ST,Larceny,35.7883,-78.7826
10/29/2010,N ACADEMY ST,Larceny,35.7905,-78.7815
10/29/2010,RENAISSANCE PARK PL,Simple Assault,35.8270,-78.7726
10/29/2010,S KNIGHTSBRIDGE RD,Drugs,35.7755,-78.8179
10/29/2010,WELLINGTON RIDGE LOOP,Burglary,35.7513,-78.7652
10/29/2010,YORK ST,Simple Assault,35.7875,-78.7622
10/30/2010,BROOK ARBOR DR,Larceny,35.7975,-78.8729
10/30/2010,BUCK JONES RD,Larceny,35.7667,-78.7413
10/30/2010,CONVENTION DR,Drugs,35.7763,-78.7543
10/30/2010,E CHATHAM ST,Burglary,35.7908,-78.7669
10/30/2010,EDINBURGH SOUTH DR,Larceny,35.7368,-78.7984
10/30/2010,HIGH HOUSE RD,Burglary,35.7824,-78.7969
10/30/2010,JO ANNE CIR,Larceny,35.7760,-78.8044
10/30/2010,MORAVIA LN,Drugs,35.7642,-78.8331
10/30/2010,NC 55 HWY,Vandalism,35.7933,-78.8701
10/30/2010,SOCCER PARK DR,Simple Assault,35.7864,-78.7532
10/30/2010,STILLMAN CREEK DR,Drugs,35.7755,-78.8612
10/30/2010,SW CARY PKWY,Larceny,35.7636,-78.8207
10/30/2010,TERRACE DR,Burglary,35.7895,-78.7715
10/30/2010,W CHATHAM ST,Fraud,35.7862,-78.7910
10/30/2010,WALNUT ST,Larceny,35.7739,-78.7593
10/31/2010,BARGATE DR,Vandalism,35.7655,-78.7898
10/31/2010,BARGATE DR,Larceny,35.7655,-78.7898
10/31/2010,DOGWOOD ST,Burglary,35.7891,-78.7663
10/31/2010,GLEN BONNIE LN,Simple Assault,35.7598,-78.7886
10/31/2010,GRIFFIS ST,Larceny,35.7766,-78.7890
10/31/2010,GRIFFIS ST,Larceny,35.7766,-78.7890
10/31/2010,HASTINGS PL,Larceny,35.7673,-78.7898
10/31/2010,HOLLINGSWORTH CT,Vandalism,35.8116,-78.7849
10/31/2010,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/31/2010,LOCH POINTE DR,Larceny,35.7362,-78.7710
10/31/2010,MEETING ST,Larceny,35.7567,-78.7448
10/31/2010,NORTHINGTON PL,Simple Assault,35.8104,-78.7843
10/31/2010,NORTHINGTON PL,Fraud,35.8093,-78.7835
10/31/2010,TARBERT DR,Vandalism,35.7613,-78.8128
10/31/2010,WALNUT ST,Larceny,35.7739,-78.7593
10/31/2010,WALNUT ST,Larceny,35.7739,-78.7593
10/31/2010,WICKLOW CT,Vandalism,35.7645,-78.7911
10/31/2010,WRENN DR,Vandalism,35.7646,-78.7858
10/31/2010,WRENN DR,Simple Assault,35.7646,-78.7858
11/01/2010,APRIL BLOOM LN,Larceny,35.8185,-78.8643
11/01/2010,BRAMPTON LN,Simple Assault,35.7720,-78.8154
11/01/2010,BUCKINGHAM COURT,Sex Offenses,35.7806,-78.7657
11/01/2010,COLONADES WAY,Forgery,35.7401,-78.7783
11/01/2010,CREEKWATCH LN,Vandalism,35.8012,-78.7707
11/01/2010,DAVIS DR,Simple Assault,35.7788,-78.8505
11/01/2010,E CHATHAM ST,Vandalism,35.7882,-78.7716
11/01/2010,HAVENSITE CT,Burglary,35.7924,-78.8055
11/01/2010,HIDDEN OAKS DR,Fraud,35.8035,-78.7750
11/01/2010,HOMEPLACE DR,Fraud,35.6679,-78.7543
11/01/2010,KITTY HAWK DR,Larceny,35.8849,-78.8045
11/01/2010,KITTY HAWK DR,Burglary,35.8849,-78.8045
11/01/2010,LEISURE CT,Larceny,35.7704,-78.7919
11/01/2010,MERRY HILL DR,Fraud,35.7082,-78.7919
11/01/2010,MIDDLE CREEK PARK AV,Burglary,35.6668,-78.7607
11/01/2010,MIDDLE CREEK PARK AV,Larceny,35.6668,-78.7607
11/01/2010,ORMSBY CT,Fraud,35.7859,-78.8610
11/01/2010,RESIDENT CIR,Vandalism,35.8225,-78.8986
11/01/2010,SE MAYNARD RD,Vandalism,35.7783,-78.7633
11/01/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/01/2010,WENTBRIDGE RD,Simple Assault,35.7698,-78.8631
11/02/2010,ADAMS ST,Vandalism,35.7915,-78.7856
11/02/2010,AFFINITY LN,Larceny,35.7727,-78.8788
11/02/2010,BRIDEWELL CT,Burglary,35.7185,-78.8058
11/02/2010,CARRIAGE LN,Larceny,35.7724,-78.7939
11/02/2010,CASS CT,Family Offenses,35.7684,-78.7462
11/02/2010,JANEY BROOK CT,Fraud,35.7757,-78.8703
11/02/2010,N HARRISON AV,Burglary,35.7941,-78.7829
11/02/2010,PLANK BRIDGE WAY,Fraud,35.8254,-78.8380
11/02/2010,POTOMAC GROVE PL,Burglary,35.8190,-78.8565
11/02/2010,REGENCY PKWY,Larceny,35.7322,-78.7885
11/03/2010,AIRGATE DR,Larceny,35.8646,-78.8145
11/03/2010,BEACON FALLS CT,Burglary,35.8205,-78.8879
11/03/2010,BIRCHLEAF DR,Drugs,35.7038,-78.6999
11/03/2010,BRUNSWICK PL,Vandalism,35.7953,-78.7806
11/03/2010,BUCKINGHAM CT,Simple Assault,35.7788,-78.7935
11/03/2010,GRANDE VALLEY CIR,Fraud,35.8043,-78.7882
11/03/2010,HIGH SLOPE DR,Fraud,35.7371,-78.7497
11/03/2010,JAMIE CT,Larceny,35.7687,-78.7468
11/03/2010,KILDAIRE FARM RD,Embezzlement,35.7184,-78.7889
11/03/2010,MELANIE LN,Vandalism,35.7842,-78.7703
11/03/2010,PINEY GAP DR,Burglary,35.7892,-78.9034
11/03/2010,STAR FLOWER CT,Vandalism,35.6653,-78.7562
11/03/2010,STAR THISTLE LN,Burglary,35.7931,-78.7883
11/03/2010,WALSHINGHAM LN,Burglary,35.7730,-78.8150
11/03/2010,WEST LAKE RD,Disorderly Conduct,35.6607,-78.7621
11/03/2010,WEST LAKE RD,Simple Assault,35.6607,-78.7621
11/03/2010,WRENN DR,Burglary,35.7640,-78.7896
11/04/2010,AUTO PARK BLVD,Larceny,35.7406,-78.8135
11/04/2010,CROSSROADS BLVD,Vandalism,35.7604,-78.7391
11/04/2010,ESSEX FOREST DR,Burglary,35.7491,-78.7496
11/04/2010,HIGH HOUSE RD,Larceny,35.7822,-78.7984
11/04/2010,HIGH HOUSE RD,Simple Assault,35.7827,-78.7935
11/04/2010,HIGHLANDS BLUFFS DR,Fraud,35.7225,-78.7744
11/04/2010,KILDAIRE FARM RD,Fraud,35.7373,-78.7822
11/04/2010,KILDAIRE FARM RD,Larceny,35.7602,-78.7820
11/04/2010,MIDDLE CREEK PARK AV,Simple Assault,35.6668,-78.7607
11/04/2010,MORRISVILLE PKWY,Weapons,35.8145,-78.8668
11/05/2010,APPLEDOWN DR,Sex Offenses,35.8022,-78.7701
11/05/2010,DAVIS DR,Simple Assault,35.7788,-78.8505
11/05/2010,FILTRONA CT,Fraud,35.8118,-78.8609
11/05/2010,GRANDE VALLEY CIR,Larceny,35.8040,-78.7868
11/05/2010,GRANDE VALLEY CIR,Vandalism,35.8040,-78.7868
11/05/2010,HOLLY HILL CT,Larceny,35.7819,-78.7638
11/05/2010,HOMESTEAD PARK DR,Drugs,35.7342,-78.9012
11/05/2010,MACCLAMROCK CT,Fraud,35.7282,-78.7780
11/05/2010,TEN TEN RD,Larceny,35.7019,-78.7928
11/05/2010,TRAFALGAR LN,Fraud,35.7730,-78.8265
11/05/2010,W CARNABY CT,Larceny,35.7747,-78.8200
11/05/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/06/2010,CHAPELWOOD WAY,Larceny,35.7057,-78.7898
11/06/2010,EDINBURGH SOUTH DR,Larceny,35.7368,-78.7984
11/06/2010,HARLON DR,Larceny,35.7704,-78.7450
11/06/2010,KEMPWOOD DR,Drugs,35.8083,-78.7873
11/06/2010,SILVER FOX CT,Family Offenses,35.7653,-78.7966
11/06/2010,SPRING NEEDLE CT,Larceny,35.7866,-78.8181
11/06/2010,WEBSTER ST,Simple Assault,35.7857,-78.7741
11/07/2010,AFTON MEADOW LN,Larceny,35.7028,-78.7952
11/07/2010,ARBOR WAY,Family Offenses,35.8059,-78.7743
11/07/2010,ASHVILLE AV,Burglary,35.7377,-78.7868
11/07/2010,CHESWICK PL,Vandalism,35.7661,-78.7879
11/07/2010,DAVIS DR,Larceny,35.8309,-78.8543
11/07/2010,FINNBAR DR,Larceny,35.8412,-78.9112
11/07/2010,GRANDE VALLEY CIR,Vandalism,35.8037,-78.7876
11/07/2010,KILDAIRE FARM RD,Larceny,35.7713,-78.7804
11/07/2010,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
11/07/2010,MARENGO DR,Vandalism,35.8363,-78.8633
11/07/2010,OLD APEX RD,Fraud,35.7839,-78.7997
11/07/2010,THURSTON DR,Alcohol Offenses,35.7473,-78.7649
11/07/2010,VERSAILLES DR,Simple Assault,35.7477,-78.8142
11/07/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/07/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/07/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/08/2010,BASS CT,Larceny,35.7935,-78.7888
11/08/2010,CARPENTER UPCHURCH RD,Weapons,35.8054,-78.8667
11/08/2010,HARLON DR,Vandalism,35.7684,-78.7471
11/08/2010,KILDAIRE FARM RD,Drugs,35.7355,-78.7807
11/08/2010,OWLTOWN RD,Simple Assault,35.8568,-78.8966
11/08/2010,PERRAULT DR,Fraud,35.8345,-78.8631
11/08/2010,REEDY CREEK RD,Disorderly Conduct,35.8127,-78.7681
11/08/2010,REEDY CREEK RD,Disorderly Conduct,35.8127,-78.7681
11/08/2010,WALNUT ST,Forgery,35.7549,-78.7423
11/08/2010,WICKLOW CT,Larceny,35.7651,-78.7911
11/09/2010,ARBOR VIEW DR,Burglary,35.7959,-78.8713
11/09/2010,CARY TOWNE BLVD,Larceny,35.7768,-78.7658
11/09/2010,CASTLE HAYNE DR,Fraud,35.7766,-78.8565
11/09/2010,EDINBURGH SOUTH DR,Fraud,35.7368,-78.7984
11/09/2010,GREGSON DR,Fraud,35.7401,-78.8054
11/09/2010,HIGH HOUSE RD,Larceny,35.7873,-78.8289
11/09/2010,HIGHSTONE RD,Larceny,35.7882,-78.8512
11/09/2010,KILDAIRE FARM RD,Fraud,35.7602,-78.7820
11/09/2010,LEGAULT DR,Simple Assault,35.7894,-78.8398
11/09/2010,MACALYSON CT,Larceny,35.7349,-78.8005
11/09/2010,MACALYSON CT,Simple Assault,35.7349,-78.8005
11/09/2010,MACALYSON CT,Burglary,35.7349,-78.8005
11/09/2010,MANHATTAN CT,Larceny,35.7844,-78.7853
11/09/2010,MCCRIMMON PKWY,Drugs,35.8303,-78.8892
11/09/2010,RIGGSBEE FARM DR,Larceny,35.7970,-78.8500
11/09/2010,UNION ST,Larceny,35.7787,-78.7926
11/09/2010,W CORNWALL RD,Burglary,35.7748,-78.7901
11/09/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/09/2010,WESTOVER HILLS DR,Vandalism,35.8195,-78.7774
11/09/2010,WHEELWRIGHT PL,Larceny,35.8210,-78.8585
11/10/2010,ARBOR WAY,Family Offenses,35.8057,-78.7738
11/10/2010,BANKHEAD DR,Fraud,35.8023,-78.8962
11/10/2010,HAMPTON WOODS LN,Larceny,35.7931,-78.7496
11/10/2010,JONES FRANKLIN RD,Embezzlement,35.7435,-78.7384
11/10/2010,MIDDLE CREEK PARK AV,Weapons,35.6702,-78.7595
11/10/2010,STONE ST,Burglary,35.7875,-78.7622
11/10/2010,TROPEZ LN,Fraud,35.7495,-78.8108
11/10/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/11/2010,BROADFORD DR,Alcohol Offenses,35.7559,-78.8201
11/11/2010,BROADFORD DR,Larceny,35.7559,-78.8201
11/11/2010,BROADFORD DR,Stolen Property,35.7559,-78.8201
11/11/2010,BROADFORD DR,Larceny,35.7559,-78.8201
11/11/2010,DARRINGTON DR,Larceny,35.7993,-78.8158
11/11/2010,LANTERN RIDGE LN,Burglary,35.8088,-78.9062
11/11/2010,NW CARY PKWY,Burglary,35.7933,-78.8183
11/11/2010,POND BLUFF WAY,Vandalism,35.7968,-78.8285
11/11/2010,POND BLUFF WAY,Burglary,35.7968,-78.8285
11/11/2010,S HARRISON AV,Larceny,35.7868,-78.7834
11/11/2010,TRYON RD,Larceny,35.7454,-78.7613
11/11/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/11/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/12/2010,ABBEY FIELDS LOOP,Vandalism,35.8284,-78.8377
11/12/2010,CORNERSTONE DR,Larceny,35.7906,-78.8518
11/12/2010,DOGWOOD ST,Drugs,35.7891,-78.7663
11/12/2010,GRANDE HEIGHTS DR,Larceny,35.8047,-78.7857
11/12/2010,HIDDEN OAKS DR,Simple Assault,35.8043,-78.7748
11/12/2010,HOLLINGSWORTH CT,Simple Assault,35.8116,-78.7849
11/12/2010,HOLLINGSWORTH CT,Vandalism,35.8116,-78.7849
11/12/2010,JONES FRANKLIN RD,Vandalism,35.7435,-78.7384
11/12/2010,KILDAIRE FARM RD,Simple Assault,35.7602,-78.7820
11/12/2010,KILLAM CT,Simple Assault,35.8113,-78.7905
11/12/2010,MCCRIMMON PKWY,Drugs,35.8303,-78.8892
11/12/2010,N HARRISON AV,Larceny,35.8015,-78.7845
11/12/2010,PENNY RD,Burglary,35.7139,-78.8089
11/12/2010,WALNUT ST,Larceny,35.7715,-78.7660
11/12/2010,WESTON PKWY,Alcohol Offenses,35.8302,-78.7743
11/12/2010,WESTON PKWY,Sex Offenses,35.8295,-78.7717
11/13/2010,COURIER CT,Drugs,35.7539,-78.6775
11/13/2010,E CORNWALL RD,Burglary,35.7740,-78.7742
11/13/2010,EDINBURGH SOUTH DR,Vandalism,35.7368,-78.7984
11/13/2010,LEDGESTONE WAY,Burglary,35.7923,-78.8481
11/13/2010,PRINCE ST,Simple Assault,35.7704,-78.8004
11/13/2010,STONE COVE LN,Larceny,35.7915,-78.8494
11/13/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/14/2010,AUTUMNGATE DR,Burglary,35.7082,-78.7861
11/14/2010,BURNLEY DR,Larceny,35.7577,-78.8210
11/14/2010,DELTA DOWNS DR,Vandalism,35.8218,-78.9156
11/14/2010,HAMPTON VALLEY RD,Vandalism,35.7582,-78.7747
11/14/2010,HIGH HOUSE RD,Vandalism,35.7830,-78.7961
11/14/2010,MALDON DR,Simple Assault,35.7807,-78.8349
11/14/2010,NC 55 HWY,Larceny,35.7870,-78.8716
11/14/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/15/2010,E CHALFONT WAY,Vandalism,35.8001,-78.7731
11/15/2010,FOUNTAIN WYND CT,Larceny,35.7929,-78.9141
11/15/2010,HILLVIEW DR,Larceny,35.7731,-78.7958
11/15/2010,KILDAIRE FARM RD,Forgery,35.7713,-78.7804
11/15/2010,PARKTON CT,Vandalism,35.7637,-78.7870
11/15/2010,PARKTON CT,Larceny,35.7637,-78.7870
11/15/2010,PICKETT BRANCH RD,Vandalism,35.8565,-78.8969
11/15/2010,RENSHAW CT,Simple Assault,35.7523,-78.7633
11/15/2010,RUBIN CT,Burglary,35.7683,-78.7454
11/15/2010,W CHATHAM ST,Fraud,35.7876,-78.7815
11/15/2010,WALNUT ST,Larceny,35.7528,-78.7442
11/16/2010,AGASSI CT,Simple Assault,35.7492,-78.7761
11/16/2010,CRESCENT GREEN,Larceny,35.7339,-78.7844
11/16/2010,CRESCENT GREEN,Vandalism,35.7339,-78.7844
11/16/2010,GAMBARDELLI CT,Burglary,35.8121,-78.8602
11/16/2010,KILDAIRE FARM RD,Fraud,35.7170,-78.7883
11/16/2010,KILDAIRE FARM RD,Larceny,35.7735,-78.7833
11/16/2010,QUEENSFERRY RD,Family Offenses,35.7420,-78.8039
11/16/2010,QUEENSFERRY RD,Vandalism,35.7420,-78.8039
11/16/2010,VILLAGE GREENWAY,Burglary,35.7799,-78.7606
11/16/2010,WALNUT ST,Larceny,35.7582,-78.7394
11/16/2010,WALNUT ST,Fraud,35.7582,-78.7394
11/16/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/17/2010,CATLIN RD,Burglary,35.7774,-78.8758
11/17/2010,CRESCENT GREEN,Larceny,35.7332,-78.7830
11/17/2010,EDINBURGH SOUTH DR,Larceny,35.7368,-78.7984
11/17/2010,EDINBURGH SOUTH DR,Larceny,35.7368,-78.7984
11/17/2010,GLENDON WAY,Aggravated Assault,35.7990,-78.8723
11/17/2010,GLENDON WAY,Simple Assault,35.7990,-78.8723
11/17/2010,KILDAIRE FARM RD,Larceny,35.7062,-78.7967
11/17/2010,ROSEDOWN DR,Burglary,35.8022,-78.7767
11/17/2010,SE MAYNARD RD,Fraud,35.7911,-78.7642
11/17/2010,TRYON VILLAGE DR,Drugs,35.7471,-78.7438
11/17/2010,TRYON VILLAGE DR,Alcohol Offenses,35.7471,-78.7438
11/17/2010,WALNUT ST,Larceny,35.7739,-78.7593
11/17/2010,WALNUT ST,Forgery,35.7641,-78.7481
11/18/2010,HALPEN DR,Fraud,35.7990,-78.8467
11/18/2010,HAVERS DR,Drugs,35.7555,-78.7307
11/18/2010,HAVERS DR,Drugs,35.7560,-78.7315
11/18/2010,MONTVILLE VALLEY CT,Burglary,35.8222,-78.8890
11/18/2010,PARK JAMES WAY,Burglary,35.7495,-78.7589
11/19/2010,APPLEDOWN DR,Motor Vehicle Theft,35.8012,-78.7697
11/19/2010,DAVIS DR,Simple Assault,35.7788,-78.8505
11/19/2010,FOUNTAIN WYND CT,Larceny,35.7929,-78.9141
11/19/2010,HYDE PARK CT,Fraud,35.8052,-78.7763
11/19/2010,LANGFORD VALLEY WAY,Rape,35.8145,-78.8095
11/19/2010,YUBINARANDA CIR,Fraud,35.7611,-78.7708
11/20/2010,BROOK ARBOR DR,Simple Assault,35.7982,-78.8729
11/20/2010,BUCK JONES RD,Larceny,35.7671,-78.7417
11/20/2010,BUCK JONES RD,Simple Assault,35.7692,-78.7413
11/20/2010,CANYON RUN,Larceny,35.8169,-78.7874
11/20/2010,CARMICHAEL CT,Larceny,35.7581,-78.7904
11/20/2010,CEDAR CREEK DR,Larceny,35.7790,-78.8035
11/20/2010,CHALON DR,Simple Assault,35.7435,-78.8112
