PERMIT_TYPE,APP_YR,APP_NUM,ISSUEDATE,STATUSDATE,STATUS,ADDRESS,Lon,Lat
BR14,3,1931,06/09/2003,11/10/2003,C.O. ISSUED,359 BRIDGEGATE DR,35.811723408,-78.91172739
BR11,3,1765,06/10/2003,09/23/2003,C.O. ISSUED,109 BRIDGEGATE DR,35.809821381,-78.91597405
BR11,3,1766,06/10/2003,10/06/2003,C.O. ISSUED,107 BRIDGEGATE DR,35.809724842,-78.91609365
BR11,3,1882,06/10/2003,12/11/2003,C.O. ISSUED,207 CANDIA LN,35.805127603,-78.88537454
BR11,3,1911,06/11/2003,11/14/2003,C.O. ISSUED,1112 DOMINION HILL DR,35.817371239,-78.8670316
BR14,3,1779,06/12/2003,09/26/2003,C.O. ISSUED,101 HILDA GRACE LN,35.783923824,-78.85588782
BR14,3,1780,06/12/2003,09/26/2003,C.O. ISSUED,103 HILDA GRACE LN,35.78393665,-78.85575859
BR14,3,1781,06/12/2003,10/04/2003,C.O. ISSUED,105 HILDA GRACE LN,35.783948044,-78.85563822
BR14,3,1782,06/12/2003,10/04/2003,C.O. ISSUED,107 HILDA GRACE LN,35.78396087,-78.855509
BR11,3,1667,06/13/2003,12/04/2003,C.O. ISSUED,1106 DOMINION HILL DR,35.817331986,-78.86608351
BR11,3,1845,06/13/2003,01/21/2004,C.O. ISSUED,1008 GROGANS MILL DR,35.810715407,-78.9098049
BR11,3,1846,06/13/2003,02/26/2004,C.O. ISSUED,420 WAVERLY HILLS DR,35.814234799,-78.91574284
BR11,3,1847,06/13/2003,04/19/2004,C.O. ISSUED,409 WAVERLY HILLS DR,35.81314004,-78.91650264
BR11,3,2045,06/13/2003,11/10/2003,C.O. ISSUED,1032 UPCHURCH FARM LN,35.780020458,-78.85689646
BR11,3,2046,06/13/2003,12/17/2003,C.O. ISSUED,2120 ROLAND GLEN RD,35.77926342,-78.8581968
BR11,3,2047,06/13/2003,10/28/2003,C.O. ISSUED,3000 HERITAGE PINES DR,35.808547897,-78.86656367
BR11,3,1880,06/16/2003,11/26/2003,C.O. ISSUED,209 CANDIA LN,35.805118792,-78.88520637
BR11,3,1817,06/18/2003,12/15/2004,C.O. ISSUED,500 NORTHWOODS DR,35.797483896,-78.78979355
BR11,3,1982,06/18/2003,01/30/2004,C.O. ISSUED,101 BUCKHURST DR,35.798113621,-78.78993264
BR11,3,1995,06/18/2003,10/06/2003,C.O. ISSUED,105 BRIDGEGATE DR,35.809627582,-78.91621326
BR11,3,846,06/19/2003,04/28/2004,C.O. ISSUED,205 DEVONHALL LN,35.710451908,-78.79814817
BR11,3,1945,06/20/2003,02/24/2004,C.O. ISSUED,312 MORGANFORD PL,35.69432355,-78.8048233
BR11,3,2027,06/20/2003,03/18/2004,C.O. ISSUED,202 CANDIA LN,35.804698233,-78.88577966
BR11,3,2155,06/20/2003,12/12/2003,C.O. ISSUED,2114 ROLAND GLEN RD,35.779952558,-78.85802569
BR11,3,2157,06/20/2003,10/23/2003,C.O. ISSUED,117 BETHABARA LN,35.760765977,-78.83319292
BR11,3,2158,06/20/2003,10/20/2003,C.O. ISSUED,201 TEALIGHT LN,35.762214987,-78.83506459
BR11,3,2159,06/20/2003,11/10/2003,C.O. ISSUED,302 MORAVIA LN,35.762285872,-78.83416472
BR11,3,1963,06/23/2003,12/09/2003,C.O. ISSUED,320 BELLES LANDING CT,35.818780174,-78.91246246
BR11,3,2105,06/23/2003,06/07/2004,C.O. ISSUED,206 CANDIA LN,35.804679167,-78.88543979
BR11,3,1838,06/24/2003,09/25/2003,C.O. ISSUED,2119 ROLAND GLEN RD,35.779289935,-78.85743753
BR11,3,1922,06/24/2003,01/15/2004,C.O. ISSUED,506 FRONTGATE DR,35.809038182,-78.9127067
BR11,3,1996,06/24/2003,04/21/2004,C.O. ISSUED,111 BALLATORE CT,35.797500229,-78.8808396
BR11,3,2154,06/24/2003,10/24/2003,C.O. ISSUED,143 ROCKPORT RIDGE WAY,35.810379768,-78.86560462
BR11,3,2156,06/24/2003,11/10/2003,C.O. ISSUED,1030 UPCHURCH FARM LN,35.780303778,-78.85684729
BR11,3,2171,06/24/2003,10/29/2003,C.O. ISSUED,2122 ROLAND GLEN RD,35.779025434,-78.85816625
BR14,3,2172,06/24/2003,10/29/2003,C.O. ISSUED,117 HILDA GRACE LN,35.783896689,-78.85489675
BR14,3,2173,06/24/2003,10/29/2003,C.O. ISSUED,115 HILDA GRACE LN,35.783911264,-78.85502592
BR14,3,2174,06/24/2003,10/29/2003,C.O. ISSUED,113 HILDA GRACE LN,35.783923665,-78.85514625
BR14,3,2175,06/24/2003,10/29/2003,C.O. ISSUED,111 HILDA GRACE LN,35.783938239,-78.85527454
BR11,3,2106,06/25/2003,06/07/2004,C.O. ISSUED,205 CANDIA LN,35.805137138,-78.88554624
BR11,3,2108,06/26/2003,06/17/2004,C.O. ISSUED,224 CANDIA LN,35.804445301,-78.88441865
BR11,3,2048,06/27/2003,10/30/2003,C.O. ISSUED,150 ROCKPORT RIDGE WAY,35.810318661,-78.86642708
BR11,3,2049,06/27/2003,10/28/2003,C.O. ISSUED,146 ROCKPORT RIDGE WAY,35.810557022,-78.86614607
BR11,3,2162,06/27/2003,05/25/2004,C.O. ISSUED,701 EVANVALE CT,35.710948463,-78.79885689
BR11,3,2176,06/27/2003,11/04/2003,C.O. ISSUED,203 CRYSTAL BROOK LN,35.809402304,-78.86652243
BR11,3,2011,06/30/2003,11/12/2003,C.O. ISSUED,511 FRONTGATE DR,35.80970818,-78.91289895
BR11,3,2273,06/30/2003,11/10/2003,C.O. ISSUED,2115 ROLAND GLEN RD,35.779726118,-78.85738632
BR11,3,2274,06/30/2003,10/16/2003,C.O. ISSUED,2116 ROLAND GLEN RD,35.779751466,-78.85809861
BR11,3,2275,06/30/2003,08/13/2005,C.O. ISSUED,152 ROCKPORT RIDGE WAY,35.810191185,-78.8665645
BR11,3,2334,06/30/2003,10/23/2003,C.O. ISSUED,148 ROCKPORT RIDGE WAY,35.810438203,-78.86628702
BR11,3,2335,06/30/2003,12/04/2003,C.O. ISSUED,3002 HERITAGE PINES DR,35.808502944,-78.86633714
BR11,2,4659,07/01/2003,02/23/2004,C.O. ISSUED,1108 DOMINION HILL DR,35.817353175,-78.86633756
BR11,3,2426,07/02/2003,07/02/2003,PERMIT PRINTED,137 WEE LOCH DR,35.776821813,-78.78481332
BR11,3,2021,07/03/2003,04/28/2004,C.O. ISSUED,309 SOUTHMOOR OAKS CT,35.694966828,-78.8039705
BR11,3,1993,07/07/2003,03/10/2004,C.O. ISSUED,100 TELMEW CT,35.723554701,-78.8066372
BR11,3,2267,07/07/2003,04/28/2004,C.O. ISSUED,208 CANDIA LN,35.804669621,-78.88525746
BR11,3,2344,07/07/2003,06/07/2004,C.O. ISSUED,5412 HIGHCROFT DR,35.801035998,-78.88656816
BR11,3,2166,07/08/2003,01/22/2004,C.O. ISSUED,2009 MILL GATE LN,35.810361036,-78.91033112
BR11,3,1112,07/09/2003,07/29/2004,C.O. ISSUED,146 LOCHWOOD WEST DR,35.729127965,-78.76339076
BR11,3,1994,07/09/2003,10/29/2003,C.O. ISSUED,103 BRIDGEGATE DR,35.809531042,-78.91633198
BR11,3,2229,07/09/2003,05/28/2004,C.O. ISSUED,104 BALLATORE CT,35.797924784,-78.879953
BR11,3,2190,07/10/2003,03/10/2004,C.O. ISSUED,5404 HIGHCROFT DR,35.801848599,-78.88653427
BR11,3,2323,07/10/2003,03/30/2004,C.O. ISSUED,115 BALLATORE CT,35.797722088,-78.88134553
BR11,3,2324,07/10/2003,01/23/2004,C.O. ISSUED,110 LANTERN RIDGE LN,35.812153129,-78.90779558
BR11,3,2422,07/10/2003,03/30/2004,C.O. ISSUED,237 CANDIA LN,35.803591159,-78.88398704
BR11,3,2423,07/10/2003,03/17/2004,C.O. ISSUED,241 CANDIA LN,35.803456404,-78.88407398
BR11,3,2477,07/16/2003,02/11/2004,C.O. ISSUED,303 SOUTHMOOR OAKS CT,35.695751625,-78.80368396
BR11,3,2581,07/17/2003,11/25/2003,C.O. ISSUED,140 ROCKPORT RIDGE WAY,35.810914922,-78.86572323
BR11,3,2582,07/17/2003,01/31/2004,C.O. ISSUED,138 ROCKPORT RIDGE WAY,35.811040933,-78.86556545
BR11,3,2583,07/17/2003,11/23/2003,C.O. ISSUED,2127 ROLAND GLEN RD,35.778374127,-78.85738871
BR11,3,2584,07/17/2003,11/12/2003,C.O. ISSUED,1044 UPCHURCH FARM LN,35.778589151,-78.85689899
BR11,3,2585,07/17/2003,11/26/2003,C.O. ISSUED,2108 ROLAND GLEN RD,35.780620836,-78.85789975
BR11,3,2586,07/17/2003,11/18/2003,C.O. ISSUED,113 BETHABARA LN,35.761194269,-78.833177
BR11,3,2368,07/18/2003,12/11/2003,C.O. ISSUED,418 FRONTGATE DR,35.808165058,-78.91382475
BR11,3,2395,07/18/2003,12/19/2003,C.O. ISSUED,2012 MILL GATE LN,35.810365119,-78.91098263
BR11,3,2487,07/22/2003,01/21/2004,C.O. ISSUED,905 CARPENTER TOWN LN,35.820545603,-78.8614612
BR11,3,2491,07/22/2003,03/26/2004,C.O. ISSUED,110 BALLATORE CT,35.798027739,-78.88052727
BR11,3,393,07/23/2003,10/31/2003,C.O. ISSUED,5624 CARY GLEN BLV,35.809282371,-78.91542136
BR11,3,394,07/23/2003,10/31/2003,C.O. ISSUED,5622 CARY GLEN BLV,35.809344328,-78.91534516
BR11,3,395,07/23/2003,11/13/2003,C.O. ISSUED,5620 CARY GLEN BLV,35.809406286,-78.91526809
BR11,3,396,07/23/2003,11/13/2003,C.O. ISSUED,5618 CARY GLEN BLV,35.809468243,-78.91519189
BR11,3,1881,07/23/2003,12/29/2003,C.O. ISSUED,210 CANDIA LN,35.804660083,-78.88508221
BR11,2,4693,07/24/2003,02/25/2004,C.O. ISSUED,106 LANTERN RIDGE LN,35.812543581,-78.90827405
BR11,3,2181,07/24/2003,02/23/2004,C.O. ISSUED,5300 HIGHCROFT DR,35.802880947,-78.88631331
BR11,3,2587,07/28/2003,12/19/2003,C.O. ISSUED,117 TEALIGHT LN,35.76198858,-78.83507036
BR11,3,2588,07/28/2003,02/23/2004,C.O. ISSUED,207 CRYSTAL BROOK LN,35.809717401,-78.86651837
BR11,3,2785,07/29/2003,12/18/2003,C.O. ISSUED,122 BETHABARA LN,35.760451191,-78.83395527
BR11,3,2786,07/29/2003,01/23/2004,C.O. ISSUED,2117 ROLAND GLEN RD,35.779516335,-78.85742563
BR11,3,2543,07/30/2003,12/16/2003,C.O. ISSUED,1113 DOMINION HILL DR,35.816934489,-78.86722265
BR11,3,2652,07/30/2003,02/26/2004,C.O. ISSUED,500 GILMANTON RD,35.803143336,-78.88469756
BR14,3,2657,07/30/2003,02/11/2004,C.O. ISSUED,5053 CARY GLEN BLV,35.818288915,-78.90448552
BR14,3,2658,07/30/2003,03/01/2004,C.O. ISSUED,5051 CARY GLEN BLV,35.818323479,-78.90442528
BR14,3,2659,07/30/2003,03/01/2004,C.O. ISSUED,5049 CARY GLEN BLV,35.818353718,-78.9043677
BR14,3,2660,07/30/2003,03/01/2004,C.O. ISSUED,5047 CARY GLEN BLV,35.818379629,-78.90430835
BR14,3,2661,07/30/2003,03/01/2004,C.O. ISSUED,5045 CARY GLEN BLV,35.818405531,-78.90423661
BR11,3,2787,07/30/2003,12/23/2003,C.O. ISSUED,2126 ROLAND GLEN RD,35.778498192,-78.8580424
BR11,3,2634,07/31/2003,02/23/2004,C.O. ISSUED,903 CARPENTER TOWN LN,35.820510114,-78.86132315
BR11,3,2578,08/01/2003,01/31/2004,C.O. ISSUED,1013 GROGANS MILL DR,35.810343605,-78.90918744
BR11,3,2579,08/01/2003,12/18/2003,C.O. ISSUED,414 FRONTGATE DR,35.808122169,-78.91435591
BR11,3,2728,08/01/2003,05/21/2004,C.O. ISSUED,215 CANDIA LN,35.805084395,-78.88466913
BR11,3,2351,08/04/2003,12/22/2003,C.O. ISSUED,116 BRIDGEGATE DR,35.809957124,-78.91519935
BR11,3,2352,08/04/2003,12/31/2003,C.O. ISSUED,114 BRIDGEGATE DR,35.809850484,-78.91530834
BR11,3,2714,08/04/2003,02/23/2004,C.O. ISSUED,211 CANDIA LN,35.805109984,-78.88504174
BR11,3,2683,08/05/2003,04/15/2004,C.O. ISSUED,5400 HIGHCROFT DR,35.802260282,-78.88649121
BR11,3,2745,08/05/2003,01/30/2004,C.O. ISSUED,305 HIGHWOOD PINES PL,35.817902439,-78.91522112
BR11,3,2746,08/05/2003,01/21/2004,C.O. ISSUED,301 HIGHWOOD PINES PL,35.817713137,-78.91570469
BR11,3,2770,08/05/2003,03/12/2004,C.O. ISSUED,301 BILLINGRATH TURN LN,35.769628333,-78.85862422
BR11,3,2807,08/05/2003,02/23/2004,C.O. ISSUED,101 OXFORD CREEK RD,35.815595729,-78.91617874
BR11,3,2808,08/05/2003,03/24/2004,C.O. ISSUED,109 BETHABARA LN,35.761626899,-78.83316903
BR11,3,2788,08/06/2003,01/21/2004,C.O. ISSUED,201 APRIL BLOOM LN,35.818474221,-78.86227835
BR11,3,2710,08/07/2003,04/22/2004,C.O. ISSUED,911 CARPENTER TOWN LN,35.820655673,-78.86187535
BR11,3,2711,08/07/2003,03/11/2004,C.O. ISSUED,1001 CARPENTER TOWN LN,35.820692603,-78.86201339
BR11,3,2781,08/08/2003,03/10/2004,C.O. ISSUED,205 APRIL BLOOM LN,35.818440348,-78.86293264
BR11,3,2789,08/08/2003,07/22/2004,C.O. ISSUED,207 APRIL BLOOM LN,35.818446486,-78.86326197
BR11,3,2851,08/08/2003,01/30/2004,C.O. ISSUED,405 TROYCOTT PL,35.810403525,-78.90736736
BR11,3,2853,08/11/2003,08/25/2004,C.O. ISSUED,5102 HIGHCROFT DR,35.804704678,-78.88650371
BR11,3,2854,08/11/2003,06/10/2004,C.O. ISSUED,235 CANDIA LN,35.803721591,-78.88390365
BR11,3,2855,08/11/2003,08/25/2004,C.O. ISSUED,5104 HIGHCROFT DR,35.80456696,-78.88650744
BR11,3,2856,08/11/2003,05/26/2004,C.O. ISSUED,233 CANDIA LN,35.803857075,-78.88382468
BR11,3,2875,08/11/2003,01/20/2004,C.O. ISSUED,128 BARCLAY VALLEY DR,35.819762154,-78.86367761
BR11,3,2878,08/11/2003,12/08/2003,C.O. ISSUED,109 EVANS ESTATES DR,35.807355736,-78.79221454
BR11,3,2809,08/12/2003,12/16/2003,C.O. ISSUED,104 JAVA CT,35.791128046,-78.86413209
BR11,3,2818,08/12/2003,05/02/2004,C.O. ISSUED,107 BUCKHURST DR,35.798866677,-78.79008912
BR11,3,2831,08/12/2003,01/16/2004,C.O. ISSUED,402 TROYCOTT PL,35.811119283,-78.9070399
BR11,3,2884,08/12/2003,04/14/2004,C.O. ISSUED,603 DOMINION HILL DR,35.819888376,-78.86242733
BR14,2,3920,08/13/2003,07/07/2004,C.O. ISSUED,105 STAR THISTLE LN,35.793382334,-78.78761641
BR14,2,3921,08/13/2003,07/07/2004,C.O. ISSUED,107 STAR THISTLE LN,35.793334082,-78.78765017
BR14,2,3922,08/13/2003,06/30/2004,C.O. ISSUED,108 STAR THISTLE LN,35.793439327,-78.78804727
BR14,2,3923,08/13/2003,06/30/2004,C.O. ISSUED,110 STAR THISTLE LN,35.793388182,-78.78807573
BR14,2,3924,08/13/2003,07/07/2004,C.O. ISSUED,103 STAR THISTLE LN,35.793432759,-78.78758796
BR14,2,3925,08/13/2003,07/07/2004,C.O. ISSUED,109 STAR THISTLE LN,35.793284377,-78.78767774
BR14,2,3926,08/13/2003,07/07/2004,C.O. ISSUED,111 STAR THISTLE LN,35.793236126,-78.78771238
BR14,2,3927,08/13/2003,05/26/2005,C.O. ISSUED,202 HOSTA LILY CT,35.79303091,-78.78787665
BR14,2,3928,08/13/2003,05/26/2005,C.O. ISSUED,204 HOSTA LILY CT,35.793008448,-78.78781387
BR14,2,3929,08/13/2003,05/26/2005,C.O. ISSUED,206 HOSTA LILY CT,35.792980943,-78.78775376
BR14,2,3930,08/13/2003,06/30/2004,C.O. ISSUED,102 STAR THISTLE LN,35.793588423,-78.78795307
BR14,2,3931,08/13/2003,06/30/2004,C.O. ISSUED,104 STAR THISTLE LN,35.793538724,-78.78798417
BR14,2,3932,08/13/2003,05/26/2005,C.O. ISSUED,208 HOSTA LILY CT,35.792958481,-78.78769098
BR14,2,3933,08/13/2003,06/30/2004,C.O. ISSUED,106 STAR THISTLE LN,35.793490472,-78.78801793
BR14,2,3934,08/13/2003,05/26/2005,C.O. ISSUED,200 HOSTA LILY CT,35.793058413,-78.78793587
BR14,2,3935,08/13/2003,07/07/2004,C.O. ISSUED,128 STAR THISTLE LN,35.793102236,-78.78825702
BR14,2,3936,08/13/2003,07/07/2004,C.O. ISSUED,124 STAR THISTLE LN,35.793202357,-78.78819569
BR14,2,3938,08/13/2003,07/07/2004,C.O. ISSUED,126 STAR THISTLE LN,35.793151211,-78.78822415
BR14,2,3939,08/13/2003,07/07/2004,C.O. ISSUED,120 STAR THISTLE LN,35.793301755,-78.78813348
BR14,2,3940,08/13/2003,05/26/2005,C.O. ISSUED,210 HOSTA LILY CT,35.792930976,-78.78763087
BR11,3,2901,08/15/2003,01/22/2004,C.O. ISSUED,111 NATCHEZ CT,35.794899039,-78.84812674
BR11,3,2902,08/15/2003,03/08/2004,C.O. ISSUED,517 HICKORYWOOD BLV,35.792613379,-78.85471295
BR11,3,2942,08/15/2003,03/02/2004,C.O. ISSUED,314 BELLES LANDING CT,35.818682052,-78.91138249
BR11,3,2947,08/18/2003,03/25/2004,C.O. ISSUED,107 NATCHEZ CT,35.794763518,-78.8487368
BR11,3,3036,08/18/2003,04/19/2004,C.O. ISSUED,4910 SEARS FARM RD,35.796681093,-78.88533429
BR11,3,3037,08/18/2003,06/17/2004,C.O. ISSUED,204 CANDIA LN,35.804688701,-78.88561061
BR11,3,3039,08/18/2003,07/27/2004,C.O. ISSUED,4907 SEARS FARM RD,35.797289121,-78.88552106
BR11,3,2876,08/19/2003,07/15/2004,C.O. ISSUED,300 ARDEN CREST CT,35.798514567,-78.78704621
BR11,3,3117,08/19/2003,03/15/2004,C.O. ISSUED,701 DOMINION HILL DR,35.819579434,-78.86213481
BR11,3,2396,08/20/2003,02/25/2004,C.O. ISSUED,103 BROOKBANK HILL PL,35.81314346,-78.91518981
BR11,3,2820,08/21/2003,05/11/2004,C.O. ISSUED,127 BUCKHURST DR,35.799204937,-78.78805429
BR11,3,3135,08/22/2003,01/02/2004,C.O. ISSUED,214 SYLVIA LN,35.773658953,-78.77744059
BR11,3,3145,08/22/2003,12/11/2003,C.O. ISSUED,703 DOMINION HILL DR,35.819420594,-78.86195094
BR11,3,3155,08/22/2003,07/29/2004,C.O. ISSUED,5607 HIGHCROFT DR,35.797699484,-78.88560722
BR11,3,3156,08/22/2003,05/21/2004,C.O. ISSUED,5001 SEARS FARM RD,35.797407619,-78.88501463
BR11,3,3141,08/26/2003,01/22/2004,C.O. ISSUED,1040 UPCHURCH FARM LN,35.779044877,-78.85691146
BR11,3,2350,08/27/2003,01/21/2004,C.O. ISSUED,112 BRIDGEGATE DR,35.809753224,-78.91542706
BR11,3,2749,08/27/2003,01/21/2004,C.O. ISSUED,110 BRIDGEGATE DR,35.809655964,-78.91554667
BR11,3,2750,08/27/2003,01/21/2004,C.O. ISSUED,108 BRIDGEGATE DR,35.809559426,-78.91566627
BR11,3,2972,08/27/2003,06/24/2004,C.O. ISSUED,253 CANDIA LN,35.802853508,-78.88550168
BR11,3,2975,08/28/2003,05/26/2004,C.O. ISSUED,4911 SEARS FARM RD,35.797324928,-78.88525991
BR11,3,3038,08/28/2003,03/29/2004,C.O. ISSUED,5603 HIGHCROFT DR,35.797943454,-78.88510857
BR14,3,3182,08/28/2003,03/25/2004,C.O. ISSUED,356 BRIDGEGATE DR,35.81138356,-78.91140996
BR14,3,3183,08/28/2003,04/14/2004,C.O. ISSUED,354 BRIDGEGATE DR,35.811326638,-78.91146668
BR14,3,3184,08/28/2003,04/14/2004,C.O. ISSUED,360 BRIDGEGATE DR,35.811463514,-78.91129479
BR14,3,3185,08/28/2003,03/11/2004,C.O. ISSUED,358 BRIDGEGATE DR,35.811426775,-78.91134352
BR11,3,3186,08/29/2003,03/04/2004,C.O. ISSUED,304 HIGHWOOD PINES PL,35.817264136,-78.91497567
BR11,3,3014,09/03/2003,12/22/2003,C.O. ISSUED,500 MORNINGSIDE DR,35.790079931,-78.79140579
BR11,3,3228,09/04/2003,03/23/2004,C.O. ISSUED,101 CHAPEL CREEK CT,35.79709642,-78.78838995
BR11,3,3225,09/05/2003,04/28/2004,C.O. ISSUED,901 STRATHORN DR,35.797664557,-78.88603919
BR11,3,3351,09/05/2003,09/08/2004,C.O. ISSUED,1201 CROYDON GLEN CT,35.797158332,-78.88754629
BR14,3,1258,09/08/2003,08/20/2004,C.O. ISSUED,101 LANIGAN PL,35.811858177,-78.7910442
BR14,3,1259,09/08/2003,07/27/2005,C.O. ISSUED,103 LANIGAN PL,35.811876762,-78.79094943
BR14,3,1260,09/08/2003,03/17/2005,C.O. ISSUED,111 LANIGAN PL,35.811835843,-78.79063528
BR14,3,1261,09/08/2003,04/14/2005,C.O. ISSUED,105 LANIGAN PL,35.811872308,-78.79087508
BR14,3,1262,09/08/2003,04/14/2005,C.O. ISSUED,107 LANIGAN PL,35.811867854,-78.79080074
BR14,3,1263,09/08/2003,07/27/2005,C.O. ISSUED,109 LANIGAN PL,35.811863402,-78.79072727
BR11,3,2796,09/08/2003,03/31/2004,C.O. ISSUED,909 CARPENTER TOWN LN,35.820618743,-78.8617373
BR11,3,3400,09/08/2003,01/31/2004,C.O. ISSUED,209 ROCKPORT RIDGE WAY,35.809753834,-78.86752833
BR11,3,3402,09/08/2003,01/22/2004,C.O. ISSUED,1042 UPCHURCH FARM LN,35.778828543,-78.85689857
BR11,3,3427,09/10/2003,04/23/2004,C.O. ISSUED,104 DEVONHALL LN,35.711965364,-78.79896488
BR11,3,3403,09/12/2003,05/02/2004,C.O. ISSUED,7709 BIGELOW RD,35.794606181,-78.90221591
BR11,3,3177,09/16/2003,12/29/2003,C.O. ISSUED,104 BRIDGEGATE DR,35.809365626,-78.91590459
BR11,3,3178,09/16/2003,02/03/2004,C.O. ISSUED,106 BRIDGEGATE DR,35.809462165,-78.91578499
BR11,3,3179,09/16/2003,01/31/2004,C.O. ISSUED,102 BRIDGEGATE DR,35.809268366,-78.9160242
BR11,3,3589,09/17/2003,04/23/2004,C.O. ISSUED,5600 HIGHCROFT DR,35.798473803,-78.88550257
BR11,3,3187,09/19/2003,05/26/2004,C.O. ISSUED,118 OXFORD CREEK RD,35.817191678,-78.91550604
BR11,3,3560,09/19/2003,03/03/2004,C.O. ISSUED,111 EVANS ESTATES DR,35.807415338,-78.79207099
BR11,3,3635,09/22/2003,02/07/2004,C.O. ISSUED,107 TEALIGHT LN,35.760836317,-78.83507271
BR11,3,3636,09/22/2003,02/23/2004,C.O. ISSUED,126 BETHABARA LN,35.760289321,-78.8342272
BR11,3,3401,09/23/2003,01/21/2004,C.O. ISSUED,109 TEALIGHT LN,35.761062036,-78.83509083
BR11,3,3429,09/23/2003,06/09/2004,C.O. ISSUED,5402 HIGHCROFT DR,35.802054082,-78.88651451
BR14,3,3474,09/23/2003,05/03/2004,C.O. ISSUED,255 BROADGAIT BRAE RD,35.817456484,-78.90497873
BR14,3,3477,09/23/2003,05/06/2004,C.O. ISSUED,247 BROADGAIT BRAE RD,35.817466318,-78.90464496
BR14,3,3478,09/23/2003,03/25/2004,C.O. ISSUED,249 BROADGAIT BRAE RD,35.817463497,-78.90472641
BR14,3,3479,09/23/2003,05/06/2004,C.O. ISSUED,251 BROADGAIT BRAE RD,35.817461397,-78.90480697
BR14,3,3480,09/23/2003,05/17/2004,C.O. ISSUED,253 BROADGAIT BRAE RD,35.817458576,-78.90488754
BR14,3,3481,09/23/2003,04/23/2004,C.O. ISSUED,245 BROADGAIT BRAE RD,35.817469131,-78.90455466
BR11,3,3613,09/23/2003,03/17/2005,C.O. ISSUED,210 OXFORD MILL CT,35.714203628,-78.79898585
BR11,3,3280,09/29/2003,06/24/2004,C.O. ISSUED,108 BILLINGRATH TURN LN,35.77029669,-78.85671193
BR14,3,3475,09/29/2003,09/21/2004,C.O. ISSUED,1303 QUEENSFERRY RD,35.740597487,-78.79786956
BR14,3,3476,09/29/2003,09/23/2004,C.O. ISSUED,1305 QUEENSFERRY RD,35.740609998,-78.79758739
BR14,3,3666,09/29/2003,05/13/2004,C.O. ISSUED,348 BRIDGEGATE DR,35.811107524,-78.91158642
BR14,3,3667,09/29/2003,07/15/2004,C.O. ISSUED,350 BRIDGEGATE DR,35.811168063,-78.91154475
BR11,3,3701,09/29/2003,04/05/2004,C.O. ISSUED,800 LANDUFF CT,35.798217272,-78.88491347
BR11,3,3637,09/30/2003,03/09/2004,C.O. ISSUED,3012 HERITAGE PINES DR,35.808669084,-78.86529764
BR11,3,3676,09/30/2003,04/30/2004,C.O. ISSUED,5000 SEARS FARM RD,35.796770055,-78.884858
BR11,3,3595,10/01/2003,06/17/2004,C.O. ISSUED,605 DOMINION HILL DR,35.819739688,-78.8622939
BR11,3,3180,10/02/2003,02/23/2004,C.O. ISSUED,100 BRIDGEGATE DR,35.809169663,-78.91614292
BR11,3,3218,10/02/2003,04/19/2004,C.O. ISSUED,5014 SEARS FARM RD,35.796994998,-78.88406908
BR11,3,3219,10/02/2003,06/07/2004,C.O. ISSUED,905 STRATHORN DR,35.79722314,-78.88590085
BR11,3,3658,10/02/2003,02/23/2004,C.O. ISSUED,101 BRIDGEGATE DR,35.809434511,-78.91646397
BR11,3,3500,10/03/2003,06/01/2004,C.O. ISSUED,206 APRIL BLOOM LN,35.818967743,-78.86320354
BR11,3,3699,10/03/2003,05/20/2004,C.O. ISSUED,107 OXFORD CREEK RD,35.816278496,-78.91607534
BR11,3,3558,10/06/2003,04/21/2004,C.O. ISSUED,308 MORGANFORD PL,35.694517623,-78.80443743
BR14,3,3628,10/06/2003,04/20/2005,C.O. ISSUED,220 BROADGAIT BRAE RD,35.817582233,-78.90350722
BR14,3,3629,10/06/2003,05/26/2005,C.O. ISSUED,222 BROADGAIT BRAE RD,35.817602478,-78.90357713
BR14,3,3630,10/06/2003,04/20/2005,C.O. ISSUED,224 BROADGAIT BRAE RD,35.817619113,-78.90364085
BR14,3,3631,10/06/2003,04/28/2005,C.O. ISSUED,226 BROADGAIT BRAE RD,35.817636469,-78.90370546
BR14,3,3632,10/06/2003,04/28/2005,C.O. ISSUED,230 BROADGAIT BRAE RD,35.817669739,-78.90383379
BR14,3,3633,10/06/2003,05/25/2005,C.O. ISSUED,232 BROADGAIT BRAE RD,35.81768566,-78.90390725
BR14,3,3634,10/06/2003,04/28/2005,C.O. ISSUED,228 BROADGAIT BRAE RD,35.817653104,-78.90376918
BR11,3,3957,10/07/2003,04/27/2004,C.O. ISSUED,128 ROCKPORT RIDGE WAY,35.811131463,-78.86462254
BR11,3,3958,10/07/2003,02/23/2004,C.O. ISSUED,113 ROCKPORT RIDGE WAY,35.81015522,-78.86533323
BR11,3,3959,10/07/2003,02/23/2004,C.O. ISSUED,104 TEALIGHT LN,35.760761793,-78.83435451
BR11,3,3960,10/07/2003,02/23/2004,C.O. ISSUED,2110 ROLAND GLEN RD,35.780388642,-78.85788954
BR11,3,1752,10/08/2003,04/28/2004,C.O. ISSUED,300 BOSCAWEN LN,35.803902031,-78.88638446
BR11,3,3657,10/08/2003,03/31/2004,C.O. ISSUED,534 ALDEN BRIDGE DR,35.811569619,-78.91550926
BR11,3,3821,10/08/2003,04/13/2004,C.O. ISSUED,5015 SEARS FARM RD,35.79757915,-78.88416825
